INFO 2024-12-25 18:06:52,513 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/response.py first seen with mtime 1735137233.7558792
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/telegram_auth_project/urls.py first seen with mtime 1735142505.606878
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/asyncio/selector_events.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/collections/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1735137233.7438793
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/logging/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/pprint.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/lib-dynload/_contextvars.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1735137233.5588822
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/apps/config.py first seen with mtime 1735137233.4188845
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/ipaddress.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/hashers.py first seen with mtime 1735137233.5588822
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/lib-dynload/_uuid.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/email/mime/message.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/platform.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/registry.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/_collections_abc.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/conf/urls/__init__.py first seen with mtime 1735137233.4688838
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/myapp/urls.py first seen with mtime 1735142419.8010316
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/contextlib.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /usr/lib/python3.10/lzma.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/images.py first seen with mtime 1735137233.7258797
DEBUG 2024-12-25 18:06:52,556 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1735137233.7218797
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1735137233.581882
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/zoneinfo/_tzpath.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1735137233.7448792
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/sre_compile.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/apps/__init__.py first seen with mtime 1735137233.4188845
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/io.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/difflib.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1735137233.761879
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/debug.py first seen with mtime 1735137233.762879
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/timesince.py first seen with mtime 1735137233.761879
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/urllib/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/messages/utils.py first seen with mtime 1735137233.6598806
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/email/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/sqlparse/cli.py first seen with mtime 1735137233.3658855
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/urls.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/base/base.py first seen with mtime 1735137233.7318795
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/email/mime/nonmultipart.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/base/creation.py first seen with mtime 1735137233.7328794
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/log.py first seen with mtime 1735137233.761879
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/urllib/request.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/_sitebuiltins.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/shortcuts.py first seen with mtime 1735137233.4188845
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/pathlib.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/html/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/base.py first seen with mtime 1735137233.7398794
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/_virtualenv.py first seen with mtime 1735137112.3229368
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/wsgiref/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/asyncio/exceptions.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/async_checks.py first seen with mtime 1735137233.7238796
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/security/csrf.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/email/base64mime.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/checks.py first seen with mtime 1735137233.5578823
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/contextvars.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/opcode.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/_sysconfigdata__x86_64-linux-gnu.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/__init__.py first seen with mtime 1735137233.7228796
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/asyncio/sslproto.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/multiprocessing/reduction.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/i18n.py first seen with mtime 1735137233.763879
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1735137233.582882
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/email/errors.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/migrations/exceptions.py first seen with mtime 1735137233.7378793
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/email/generator.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/translation/reloader.py first seen with mtime 1735137233.762879
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/defaults.py first seen with mtime 1735137233.762879
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/decorators.py first seen with mtime 1735137233.5588822
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/base/validation.py first seen with mtime 1735137233.7328794
DEBUG 2024-12-25 18:06:52,557 autoreload File /usr/lib/python3.10/urllib/error.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,557 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/static.py first seen with mtime 1735137233.763879
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/signal.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/base/__init__.py first seen with mtime 1735137233.7318795
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/loader.py first seen with mtime 1735137233.754879
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/lib-dynload/_opcode.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/forms/__init__.py first seen with mtime 1735137233.7458792
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/generic/dates.py first seen with mtime 1735137233.764879
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/base.py first seen with mtime 1735137233.754879
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/library.py first seen with mtime 1735137233.754879
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/fields/generated.py first seen with mtime 1735137233.7428794
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1735137233.6898801
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/files.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/lib-dynload/_json.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/signals.py first seen with mtime 1735137233.7318795
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/__init__.py first seen with mtime 1735137233.7398794
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/messages/apps.py first seen with mtime 1735137233.6588807
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/struct.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/urllib/response.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/ntpath.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/http/multipartparser.py first seen with mtime 1735137233.7528791
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/forms/renderers.py first seen with mtime 1735137233.7468793
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/html/entities.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/asyncio/events.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /usr/lib/python3.10/asyncio/runners.py first seen with mtime 1730924533.0
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/version.py first seen with mtime 1735137233.761879
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/cache/utils.py first seen with mtime 1735137233.7238796
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/choices.py first seen with mtime 1735137233.759879
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1735137233.7218797
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/apps.py first seen with mtime 1735137233.5578823
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/telegram_auth_project/__init__.py first seen with mtime 1735137128.5576499
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/database.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-25 18:06:52,558 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/html.py first seen with mtime 1735137233.760879
